Date;Open;High;Low;Close
28.11.2018;111110;111150;111100;111130
28.11.2018;111120;111130;111100;111120
28.11.2018;111110;111120;111100;111120
28.11.2018;111110;111130;111090;111130
28.11.2018;111120;111130;110990;111100
28.11.2018;111090;111140;111090;111110
28.11.2018;111120;111200;111110;111200
28.11.2018;111200;111420;111150;111420
28.11.2018;111420;111520;111360;111480
28.11.2018;111480;111620;111430;111610
28.11.2018;111620;111800;111620;111750
28.11.2018;111760;111840;111720;111800
28.11.2018;111800;111910;111790;111810
28.11.2018;111810;111850;111700;111760
28.11.2018;111760;111970;111760;111960
28.11.2018;111940;112160;111930;112130
28.11.2018;112120;112230;112100;112170
28.11.2018;112180;112290;112180;112210
28.11.2018;112210;112230;112030;112070
28.11.2018;112070;112100;111970;111980
28.11.2018;112000;112080;111990;112060
28.11.2018;112060;112110;112000;112050
28.11.2018;112060;112170;112060;112100
28.11.2018;112110;112150;112060;112100
28.11.2018;112100;112190;112090;112150
28.11.2018;112140;112190;112070;112140
28.11.2018;112140;112160;112100;112110
28.11.2018;112110;112330;112110;112290
28.11.2018;112290;112390;112290;112350
28.11.2018;112340;112370;112290;112290
28.11.2018;112290;112330;112190;112240
28.11.2018;112240;112240;112170;112180
28.11.2018;112180;112290;112160;112250
28.11.2018;112240;112270;112220;112260
28.11.2018;112260;112350;112260;112330
28.11.2018;112330;112520;112320;112510
28.11.2018;112510;112700;112510;112570
28.11.2018;112570;112710;112570;112590
28.11.2018;112580;112630;112530;112600
28.11.2018;112590;112600;112520;112540
28.11.2018;112530;112540;112440;112480
28.11.2018;112480;112540;112470;112470
28.11.2018;112470;112590;112470;112530
28.11.2018;112540;112560;112480;112480
28.11.2018;112480;112570;112480;112530
28.11.2018;112530;112650;112510;112610
28.11.2018;112610;112820;112600;112800
28.11.2018;112800;112870;112670;112680
28.11.2018;112670;112790;112640;112690
28.11.2018;112690;112840;112680;112770
28.11.2018;112770;112810;112720;112750
28.11.2018;112760;112830;112760;112810
28.11.2018;112820;112980;112810;112970
28.11.2018;112970;113050;112900;112930
28.11.2018;112920;113160;112920;113110
28.11.2018;113120;113220;113030;113050
28.11.2018;113030;113140;113020;113040
28.11.2018;113040;113120;112980;112980
28.11.2018;112980;113060;112970;112990
28.11.2018;112990;113020;112870;112930
28.11.2018;112930;113070;112930;112950
28.11.2018;112960;113020;112960;112960
28.11.2018;112960;112980;112900;112900
28.11.2018;112910;112970;112900;112930
28.11.2018;112950;113030;112930;113000
28.11.2018;113020;113160;113000;113090
28.11.2018;113090;113090;113040;113040
28.11.2018;113050;113090;112940;112970
28.11.2018;112970;113050;112970;113040
28.11.2018;113040;113040;112970;112970
28.11.2018;112970;112990;112930;112930
28.11.2018;112920;112950;112860;112920
28.11.2018;112930;113030;112890;113020
28.11.2018;113030;113040;113000;113040
28.11.2018;113030;113090;112970;113040
28.11.2018;113050;113200;113030;113180
28.11.2018;113180;113190;113130;113150
28.11.2018;113140;113180;113120;113160
28.11.2018;113170;113330;113160;113320
28.11.2018;113320;113390;113260;113370
28.11.2018;113370;113450;113330;113410
28.11.2018;113420;113870;113420;113560
28.11.2018;113560;113630;113440;113470
28.11.2018;113460;113500;113420;113430
28.11.2018;113430;113490;113420;113480
28.11.2018;113490;113490;113390;113400
28.11.2018;113400;113400;113240;113310
28.11.2018;113310;113320;113200;113230
28.11.2018;113220;113310;113180;113290
28.11.2018;113300;113330;113220;113260
28.11.2018;113260;113310;113230;113310
28.11.2018;113310;113310;113240;113260
28.11.2018;113240;113300;113230;113280
28.11.2018;113280;113290;113100;113110
28.11.2018;113130;113180;113110;113110
28.11.2018;113100;113180;113100;113160
28.11.2018;113140;113200;113140;113160
28.11.2018;113170;113280;113150;113270
28.11.2018;113270;113370;113270;113320
28.11.2018;113330;113350;113270;113270
28.11.2018;113260;113290;113180;113190
28.11.2018;113190;113220;113130;113150
28.11.2018;113140;113220;113140;113170
28.11.2018;113160;113210;113150;113210
28.11.2018;113210;113280;113200;113230
28.11.2018;113240;113250;113170;113170
28.11.2018;113160;113260;113160;113240
28.11.2018;113240;113280;113210;113250
28.11.2018;113220;113240;113190;113200
28.11.2018;113210;113250;113200;113250
28.11.2018;113260;113290;113250;113260
28.11.2018;113260;113280;113230;113230
28.11.2018;113230;113260;113230;113250
28.11.2018;113240;113330;113230;113300
28.11.2018;113310;113320;113200;113230
28.11.2018;113220;113250;113210;113220
28.11.2018;113230;113250;113230;113230
28.11.2018;113220;113220;113190;113210
28.11.2018;113210;113230;113200;113220
28.11.2018;113230;113280;113210;113270
28.11.2018;113260;113300;113210;113300
28.11.2018;113300;113320;113260;113290
28.11.2018;113300;113380;113300;113350
28.11.2018;113360;113360;113300;113300
28.11.2018;113320;113320;113260;113270
28.11.2018;113280;113290;113230;113270
28.11.2018;113260;113280;113230;113230
28.11.2018;113240;113250;113200;113210
28.11.2018;113210;113240;113190;113200
28.11.2018;113200;113250;113190;113250
28.11.2018;113250;113290;113240;113260
28.11.2018;113270;113270;113210;113230
28.11.2018;113220;113270;113210;113220
28.11.2018;113210;113210;113130;113160
28.11.2018;113160;113210;113160;113180
28.11.2018;113180;113190;113170;113190
28.11.2018;113180;113210;113160;113170
28.11.2018;113180;113240;113160;113220
28.11.2018;113220;113240;113190;113190
28.11.2018;113190;113200;113170;113180
28.11.2018;113180;113220;113080;113110
28.11.2018;113120;113200;113110;113200
28.11.2018;113180;113190;113060;113070
28.11.2018;113060;113140;113060;113090
28.11.2018;113080;113160;113070;113130
28.11.2018;113120;113160;113100;113130
28.11.2018;113120;113170;113120;113160
28.11.2018;113170;113170;113100;113100
28.11.2018;113100;113110;113030;113050
28.11.2018;113060;113080;113030;113050
28.11.2018;113040;113100;113040;113050
28.11.2018;113060;113130;113020;113100
28.11.2018;113100;113110;113050;113070
28.11.2018;113080;113090;113050;113070
28.11.2018;113070;113070;112960;112960
28.11.2018;112960;112990;112880;112910
28.11.2018;112920;112930;112820;112880
28.11.2018;112880;112890;112750;112770
28.11.2018;112750;112900;112740;112900
28.11.2018;112900;112900;112830;112840
28.11.2018;112860;112860;112790;112810
28.11.2018;112820;112920;112800;112910
28.11.2018;112910;113020;112900;113020
28.11.2018;113020;113030;112980;112990
28.11.2018;113000;113100;112980;113050
28.11.2018;113040;113060;112960;112970
28.11.2018;112980;112990;112920;112960
28.11.2018;112980;113000;112950;113000
28.11.2018;113000;113040;112960;112970
28.11.2018;112980;113010;112980;113000
28.11.2018;113000;113040;112980;113020
28.11.2018;113010;113010;112970;112970
28.11.2018;112990;113000;112930;112990
28.11.2018;112990;113000;112950;112960
28.11.2018;112960;112990;112920;112950
28.11.2018;112950;112990;112940;112960
28.11.2018;112950;112960;112930;112940
28.11.2018;112940;112960;112900;112900
28.11.2018;112900;112950;112890;112940
28.11.2018;112940;112980;112940;112950
28.11.2018;112960;112960;112890;112890
28.11.2018;112890;112900;112850;112860
28.11.2018;112860;112870;112820;112830
28.11.2018;112830;112840;112800;112800
28.11.2018;112800;112800;112750;112770
28.11.2018;112770;112770;112690;112700
28.11.2018;112700;112720;112670;112680
28.11.2018;112690;112700;112600;112600
28.11.2018;112600;112620;112500;112510
28.11.2018;112520;112600;112520;112570
28.11.2018;112560;112580;112500;112500
28.11.2018;112520;112630;112490;112580
28.11.2018;112570;112610;112570;112570
28.11.2018;112590;112620;112580;112610
28.11.2018;112600;112610;112520;112520
28.11.2018;112520;112580;112520;112550
28.11.2018;112540;112560;112520;112530
28.11.2018;112530;112540;112490;112510
28.11.2018;112520;112550;112510;112530
28.11.2018;112520;112540;112510;112530
28.11.2018;112520;112540;112500;112540
28.11.2018;112540;112590;112520;112580
28.11.2018;112560;112560;112510;112510
28.11.2018;112500;112540;112500;112530
28.11.2018;112520;112550;112510;112540
28.11.2018;112540;112560;112530;112560
28.11.2018;112560;112560;112520;112540
28.11.2018;112530;112570;112520;112530
28.11.2018;112530;112540;112500;112510
28.11.2018;112520;112560;112500;112540
28.11.2018;112540;112590;112540;112590
28.11.2018;112590;112590;112560;112560
28.11.2018;112570;112590;112570;112590
28.11.2018;112580;112590;112550;112580
28.11.2018;112560;112570;112540;112560
28.11.2018;112540;112590;112540;112590
28.11.2018;112580;112580;112560;112570
28.11.2018;112560;112570;112490;112490
28.11.2018;112490;112510;112450;112460
28.11.2018;112470;112470;112410;112420
28.11.2018;112430;112450;112400;112440
28.11.2018;112460;112580;112460;112570
28.11.2018;112580;112630;112570;112620
28.11.2018;112630;112630;112480;112510
28.11.2018;112510;112540;112480;112530
28.11.2018;112520;112540;112520;112530
28.11.2018;112530;112570;112530;112560
28.11.2018;112570;112580;112520;112580
28.11.2018;112590;112650;112580;112620
28.11.2018;112640;112750;112640;112720
28.11.2018;112720;112730;112680;112690
28.11.2018;112700;112730;112690;112710
28.11.2018;112720;112720;112670;112680
28.11.2018;112680;112690;112630;112680
28.11.2018;112680;112680;112540;112620
28.11.2018;112620;112700;112550;112680
28.11.2018;112680;112720;112660;112690
03.12.2018;112120;117390;112120;115820
03.12.2018;115820;116100;115810;116070
03.12.2018;116040;116090;115560;115600
03.12.2018;115620;115800;115300;115340
03.12.2018;115340;115540;115320;115490
03.12.2018;115470;115580;115310;115410
03.12.2018;115430;115470;115370;115430
03.12.2018;115430;115520;115400;115490
03.12.2018;115500;115650;115480;115630
03.12.2018;115630;115970;115610;115960
03.12.2018;115950;115980;115810;115850
03.12.2018;115850;115920;115810;115840
03.12.2018;115840;115870;115760;115780
03.12.2018;115780;115820;115730;115780
03.12.2018;115770;115850;115770;115820
03.12.2018;115810;115850;115690;115700
03.12.2018;115710;115730;115640;115640
03.12.2018;115630;115740;115630;115710
03.12.2018;115710;115750;115660;115680
03.12.2018;115680;115750;115670;115700
03.12.2018;115710;115750;115700;115730
03.12.2018;115730;115750;115640;115650
03.12.2018;115630;115640;115560;115580
03.12.2018;115580;115580;115440;115470
03.12.2018;115460;115490;115350;115380
03.12.2018;115370;115450;115370;115410
03.12.2018;115400;115440;115340;115420
03.12.2018;115430;115460;115400;115440
03.12.2018;115450;115520;115440;115510
03.12.2018;115520;115750;115480;115630
03.12.2018;115620;115690;115620;115660
03.12.2018;115670;115680;115590;115610
03.12.2018;115600;115670;115600;115630
03.12.2018;115630;115680;115610;115620
03.12.2018;115620;115670;115590;115620
03.12.2018;115620;115650;115610;115630
03.12.2018;115630;115690;115620;115670
03.12.2018;115680;115700;115650;115660
03.12.2018;115660;115670;115610;115610
03.12.2018;115610;115640;115590;115610
03.12.2018;115620;115640;115570;115630
03.12.2018;115630;115650;115590;115610
03.12.2018;115600;115630;115570;115620
03.12.2018;115620;115680;115600;115620
03.12.2018;115610;115660;115600;115630
03.12.2018;115630;115770;115630;115740
03.12.2018;115740;115750;115710;115730
03.12.2018;115730;115750;115710;115720
03.12.2018;115710;115750;115670;115690
03.12.2018;115690;115720;115650;115650
03.12.2018;115660;115750;115650;115730
03.12.2018;115720;115740;115700;115730
03.12.2018;115730;115780;115730;115740
03.12.2018;115750;115810;115750;115800
03.12.2018;115800;115810;115760;115760
03.12.2018;115760;115820;115760;115820
03.12.2018;115810;115830;115740;115760
03.12.2018;115750;115770;115710;115720
03.12.2018;115710;115740;115700;115730
03.12.2018;115730;115750;115700;115720
03.12.2018;115720;115770;115610;115620
03.12.2018;115630;115710;115610;115640
03.12.2018;115640;115680;115530;115550
03.12.2018;115560;115570;115430;115440
03.12.2018;115430;115470;115280;115300
03.12.2018;115290;115370;115260;115310
03.12.2018;115300;115300;115240;115280
03.12.2018;115270;115270;115220;115230
03.12.2018;115240;115270;115200;115240
03.12.2018;115230;115330;115230;115310
03.12.2018;115300;115330;115270;115280
03.12.2018;115290;115300;115240;115240
03.12.2018;115240;115300;115240;115270
03.12.2018;115270;115320;115260;115270
03.12.2018;115270;115280;115200;115210
03.12.2018;115210;115300;115210;115280
03.12.2018;115280;115360;115280;115350
03.12.2018;115340;115420;115340;115400
03.12.2018;115410;115420;115380;115400
03.12.2018;115380;115400;115320;115340
03.12.2018;115360;115450;115360;115450
03.12.2018;115450;115490;115420;115480
03.12.2018;115490;115520;115440;115460
03.12.2018;115460;115490;115430;115450
03.12.2018;115440;115550;115410;115410
03.12.2018;115410;115570;115410;115570
03.12.2018;115570;115580;115480;115480
03.12.2018;115490;115660;115490;115660
03.12.2018;115660;115670;115600;115610
03.12.2018;115610;115670;115550;115580
03.12.2018;115600;115650;115590;115630
03.12.2018;115630;115670;115570;115590
03.12.2018;115600;115640;115590;115610
03.12.2018;115620;115640;115550;115600
03.12.2018;115600;115690;115600;115650
03.12.2018;115660;115660;115610;115610
03.12.2018;115610;115630;115570;115610
03.12.2018;115620;115640;115590;115610
03.12.2018;115600;115640;115600;115640
03.12.2018;115640;115640;115520;115520
03.12.2018;115520;115600;115520;115540
03.12.2018;115530;115560;115520;115530
03.12.2018;115530;115620;115510;115580
03.12.2018;115590;115590;115560;115570
03.12.2018;115570;115610;115560;115580
03.12.2018;115590;115660;115580;115600
03.12.2018;115600;115640;115580;115630
03.12.2018;115620;115660;115580;115610
03.12.2018;115610;115620;115580;115590
03.12.2018;115590;115620;115580;115590
03.12.2018;115580;115600;115550;115580
03.12.2018;115590;115600;115550;115560
03.12.2018;115560;115630;115560;115630
03.12.2018;115620;115670;115600;115660
03.12.2018;115650;115680;115600;115620
03.12.2018;115620;115670;115590;115610
03.12.2018;115610;115720;115580;115650
03.12.2018;115650;115720;115550;115550
03.12.2018;115550;115580;115520;115560
03.12.2018;115550;115590;115540;115570
03.12.2018;115560;115600;115480;115480
03.12.2018;115480;115540;115470;115500
03.12.2018;115510;115540;115490;115530
03.12.2018;115520;115560;115500;115550
03.12.2018;115540;115590;115530;115580
03.12.2018;115560;115580;115510;115520
03.12.2018;115530;115590;115490;115490
03.12.2018;115490;115500;115400;115430
03.12.2018;115430;115430;115370;115390
03.12.2018;115380;115400;115330;115340
03.12.2018;115340;115420;115310;115350
03.12.2018;115370;115420;115360;115370
03.12.2018;115370;115370;115300;115310
03.12.2018;115320;115340;115280;115300
03.12.2018;115290;115340;115280;115340
03.12.2018;115330;115340;115250;115270
03.12.2018;115280;115310;115270;115310
03.12.2018;115290;115330;115260;115330
03.12.2018;115330;115360;115320;115330
03.12.2018;115330;115330;115240;115280
03.12.2018;115280;115360;115270;115340
03.12.2018;115340;115340;115220;115270
03.12.2018;115270;115290;115210;115230
03.12.2018;115230;115230;115100;115140
03.12.2018;115140;115170;115100;115170
03.12.2018;115170;115200;115140;115170
03.12.2018;115170;115180;115110;115160
03.12.2018;115160;115200;115130;115140
03.12.2018;115140;115150;115110;115150
03.12.2018;115140;115200;115110;115170
03.12.2018;115180;115250;115180;115210
03.12.2018;115220;115230;115170;115190
03.12.2018;115200;115250;115190;115240
03.12.2018;115220;115310;115210;115280
03.12.2018;115270;115300;115250;115280
03.12.2018;115270;115280;115220;115250
03.12.2018;115250;115280;115230;115270
03.12.2018;115250;115290;115240;115290
03.12.2018;115290;115290;115260;115260
03.12.2018;115260;115270;115230;115230
03.12.2018;115240;115290;115230;115260
03.12.2018;115260;115320;115230;115310
03.12.2018;115310;115310;115270;115300
03.12.2018;115290;115300;115260;115270
03.12.2018;115260;115420;115260;115380
03.12.2018;115380;115380;115280;115300
03.12.2018;115310;115330;115270;115310
03.12.2018;115320;115370;115320;115360
03.12.2018;115350;115380;115340;115350
03.12.2018;115350;115360;115300;115310
03.12.2018;115310;115380;115310;115350
03.12.2018;115350;115370;115340;115350
03.12.2018;115350;115360;115330;115360
03.12.2018;115340;115390;115330;115360
03.12.2018;115350;115410;115340;115340
03.12.2018;115330;115360;115330;115340
03.12.2018;115340;115350;115280;115280
03.12.2018;115270;115330;115270;115300
03.12.2018;115310;115340;115300;115340
03.12.2018;115350;115410;115340;115390
03.12.2018;115390;115480;115390;115430
03.12.2018;115430;115460;115370;115370
03.12.2018;115380;115380;115280;115280
03.12.2018;115280;115300;115260;115280
03.12.2018;115290;115320;115260;115260
03.12.2018;115270;115280;115250;115250
03.12.2018;115250;115250;115140;115180
03.12.2018;115170;115190;115140;115160
03.12.2018;115150;115240;115150;115190
03.12.2018;115190;115260;115170;115220
03.12.2018;115220;115280;115200;115270
03.12.2018;115260;115300;115240;115260
03.12.2018;115260;115260;115190;115200
03.12.2018;115200;115220;115170;115200
03.12.2018;115200;115220;115200;115220
03.12.2018;115220;115260;115210;115250
03.12.2018;115230;115260;115190;115260
03.12.2018;115250;115310;115220;115240
03.12.2018;115240;115280;115200;115230
03.12.2018;115220;115240;115130;115180
03.12.2018;115180;115230;115170;115220
03.12.2018;115220;115260;115210;115240
03.12.2018;115240;115280;115230;115240
03.12.2018;115230;115250;115210;115240
03.12.2018;115240;115240;115180;115200
03.12.2018;115200;115220;115180;115190
03.12.2018;115210;115230;115210;115230
03.12.2018;115230;115250;115220;115240
03.12.2018;115230;115250;115220;115240
03.12.2018;115240;115370;115220;115250
03.12.2018;115250;115260;115200;115210
03.12.2018;115210;115240;115170;115190
03.12.2018;115180;115210;115160;115170
03.12.2018;115170;115200;115140;115170
03.12.2018;115170;115170;115110;115140
03.12.2018;115140;115220;115120;115200
03.12.2018;115220;115250;115210;115220
03.12.2018;115220;115260;115210;115230
03.12.2018;115240;115250;115180;115210
03.12.2018;115220;115250;115150;115240
03.12.2018;115240;115280;115230;115260
03.12.2018;115270;115290;115250;115250
03.12.2018;115250;115260;115210;115250
03.12.2018;115240;115250;115230;115240
03.12.2018;115240;115260;115220;115260
03.12.2018;115260;115270;115210;115230
03.12.2018;115230;115230;115190;115200
03.12.2018;115200;115240;115200;115230
03.12.2018;115220;115240;115200;115230
03.12.2018;115230;115270;115210;115210
03.12.2018;115220;115250;115190;115190
03.12.2018;115200;115210;115170;115190
03.12.2018;115200;115220;115180;115190
03.12.2018;115190;115200;115180;115180
03.12.2018;115180;115220;115180;115190
03.12.2018;115190;115230;115190;115230
03.12.2018;115230;115250;115210;115230
03.12.2018;115210;115250;115190;115220
03.12.2018;115210;115220;115200;115200
03.12.2018;115200;115230;115190;115230
03.12.2018;115210;115300;115200;115290
03.12.2018;115280;115290;115240;115250
03.12.2018;115250;115260;115200;115210
03.12.2018;115220;115240;115200;115200
03.12.2018;115210;115220;115190;115200
03.12.2018;115210;115220;115180;115200
03.12.2018;115200;115220;115190;115220
03.12.2018;115210;115250;115200;115250
03.12.2018;115260;115270;115220;115240
03.12.2018;115240;115300;115230;115240
03.12.2018;115250;115260;115220;115260
03.12.2018;115250;115260;115230;115250
03.12.2018;115250;115260;115230;115230
03.12.2018;115240;115240;115200;115200
03.12.2018;115210;115240;115190;115190
03.12.2018;115190;115200;115140;115190
03.12.2018;115190;115230;115180;115200
03.12.2018;115200;115230;115190;115210
03.12.2018;115200;115220;115190;115210
03.12.2018;115220;115220;115160;115180
03.12.2018;115180;115220;115180;115180
03.12.2018;115190;115190;115150;115170
03.12.2018;115170;115260;115160;115240
03.12.2018;115240;115270;115210;115220
03.12.2018;115220;115230;115180;115200
03.12.2018;115200;115200;115170;115180
03.12.2018;115170;115180;115140;115160
03.12.2018;115160;115190;115140;115160
03.12.2018;115170;115180;115150;115170
03.12.2018;115170;115180;115150;115180
03.12.2018;115180;115200;115140;115190
03.12.2018;115190;115200;115170;115170
03.12.2018;115170;115190;115130;115140
03.12.2018;115130;115140;114930;114950
03.12.2018;114950;114960;114830;114920
03.12.2018;114910;114990;114900;114990
03.12.2018;114990;115030;114980;114990
03.12.2018;114990;115020;114950;115000
03.12.2018;115000;115020;114970;114990
03.12.2018;114990;115000;114940;114940
03.12.2018;114950;114990;114910;114980
03.12.2018;114990;115000;114960;114990
03.12.2018;114960;114980;114910;114960
03.12.2018;114960;114990;114950;114980
03.12.2018;114970;115020;114960;115000
03.12.2018;115010;115030;114990;115000
03.12.2018;114990;115080;114990;115070
03.12.2018;115060;115070;115010;115020
03.12.2018;115010;115020;114990;115010
03.12.2018;115010;115080;115010;115050
03.12.2018;115030;115070;115010;115050
03.12.2018;115040;115050;115010;115040
03.12.2018;115030;115050;115000;115010
03.12.2018;115000;115040;114950;115010
03.12.2018;115020;115070;114990;115070
03.12.2018;115070;115090;114920;114980
03.12.2018;114980;115030;114960;114980
03.12.2018;114980;115000;114950;114980
03.12.2018;114990;115000;114940;114990
03.12.2018;114980;115030;114980;115010
03.12.2018;115010;115020;114970;114990
03.12.2018;115000;115050;114990;115050
03.12.2018;115030;115090;115030;115090
03.12.2018;115100;115220;115100;115200
03.12.2018;115200;115220;115170;115200
03.12.2018;115210;115210;115130;115140
03.12.2018;115140;115150;115090;115090
03.12.2018;115090;115150;115090;115120
03.12.2018;115120;115140;115030;115060
03.12.2018;115050;115080;115020;115040
03.12.2018;115040;115070;115020;115060
03.12.2018;115060;115100;115030;115060
03.12.2018;115070;115100;115040;115040
03.12.2018;115050;115130;115050;115130
03.12.2018;115130;115130;115070;115070
03.12.2018;115070;115080;115040;115060
03.12.2018;115070;115110;115060;115080
03.12.2018;115090;115110;115060;115090
03.12.2018;115090;115110;115090;115110
03.12.2018;115100;115200;115080;115200
03.12.2018;115190;115190;115160;115170
03.12.2018;115160;115370;115160;115290
03.12.2018;115300;115370;115270;115360
03.12.2018;115360;115380;115320;115340
03.12.2018;115350;115350;115300;115330
03.12.2018;115330;115340;115300;115310
03.12.2018;115320;115320;115300;115300
03.12.2018;115310;115330;115290;115320
03.12.2018;115320;115370;115280;115300
03.12.2018;115290;115310;115280;115290
03.12.2018;115290;115290;115270;115280
03.12.2018;115280;115290;115280;115290
03.12.2018;115290;115300;115280;115290
03.12.2018;115280;115300;115260;115280
03.12.2018;115280;115300;115250;115260
03.12.2018;115260;115260;115130;115150
03.12.2018;115160;115190;115150;115150
03.12.2018;115170;115200;115160;115200
03.12.2018;115180;115230;115160;115220
03.12.2018;115220;115240;115160;115200
03.12.2018;115200;115210;115110;115120
03.12.2018;115140;115240;115120;115210
03.12.2018;115200;115330;115130;115270
03.12.2018;115280;115310;115170;115260
03.12.2018;115260;115260;115170;115180
03.12.2018;115180;115200;115050;115070
03.12.2018;115070;115190;115060;115180
03.12.2018;115180;115210;115180;115200
03.12.2018;115220;115270;115200;115230
03.12.2018;115230;115260;115190;115220
03.12.2018;115210;115240;115210;115220
03.12.2018;115220;115260;115220;115250
03.12.2018;115250;115250;115190;115210
03.12.2018;115220;115230;115190;115200
03.12.2018;115210;115240;115190;115220
03.12.2018;115220;115240;115190;115190
03.12.2018;115200;115220;115180;115210
03.12.2018;115220;115230;115180;115200
03.12.2018;115210;115250;115210;115240
03.12.2018;115240;115270;115210;115260
03.12.2018;115250;115290;115250;115270
03.12.2018;115270;115270;115190;115210
03.12.2018;115220;115240;115190;115240
03.12.2018;115230;115240;115210;115240
03.12.2018;115230;115250;115220;115230
03.12.2018;115240;115260;115200;115200
03.12.2018;115210;115240;115200;115200
03.12.2018;115210;115250;115200;115240
03.12.2018;115240;115250;115220;115220
03.12.2018;115230;115250;115220;115240
03.12.2018;115240;115280;115240;115260
03.12.2018;115260;115260;115210;115230
03.12.2018;115230;115250;115230;115230
03.12.2018;115220;115220;115190;115210
03.12.2018;115220;115220;115160;115200
03.12.2018;115200;115200;115120;115130
03.12.2018;115130;115190;115110;115170
03.12.2018;115180;115190;115140;115150
03.12.2018;115160;115190;115130;115160
03.12.2018;115170;115190;115170;115180
03.12.2018;115190;115250;115180;115220
03.12.2018;115210;115280;115200;115280
03.12.2018;115280;115330;115270;115280
03.12.2018;115270;115330;115260;115290
03.12.2018;115290;115300;115250;115290
03.12.2018;115300;115350;115280;115300
03.12.2018;115310;115320;115270;115280
03.12.2018;115280;115290;115210;115230
03.12.2018;115230;115260;115220;115230
03.12.2018;115220;115250;115220;115250
03.12.2018;115240;115250;115210;115250
03.12.2018;115250;115290;115250;115280
03.12.2018;115290;115310;115250;115300
03.12.2018;115300;115300;115220;115280
03.12.2018;115280;115290;115240;115270
03.12.2018;115270;115330;115240;115310
03.12.2018;115300;115370;115300;115350
03.12.2018;115360;115380;115340;115340
03.12.2018;115340;115370;115310;115350
03.12.2018;115350;115380;115310;115340
03.12.2018;115340;115360;115300;115300
03.12.2018;115300;115360;115300;115340
03.12.2018;115330;115340;115270;115290
03.12.2018;115300;115330;115270;115320
03.12.2018;115320;115330;115310;115320
03.12.2018;115320;115470;115300;115440
03.12.2018;115430;115450;115390;115410
03.12.2018;115410;115440;115390;115420
03.12.2018;115410;115460;115390;115430
03.12.2018;115430;115470;115420;115420
03.12.2018;115420;115420;115370;115390
03.12.2018;115400;115440;115380;115420
03.12.2018;115420;115440;115320;115340
03.12.2018;115330;115350;115190;115240
03.12.2018;115230;115280;115230;115270
03.12.2018;115250;115260;115180;115220
03.12.2018;115210;115250;115190;115230
03.12.2018;115220;115280;115200;115270
03.12.2018;115280;115300;115230;115270
03.12.2018;115280;115290;115190;115210
03.12.2018;115220;115260;115210;115260
03.12.2018;115260;115320;115260;115300
03.12.2018;115300;115320;115250;115270
03.12.2018;115270;115270;115200;115220
03.12.2018;115220;115260;115210;115210
03.12.2018;115220;115310;115200;115300
03.12.2018;115310;115330;115290;115310
03.12.2018;115310;115450;115310;115410
03.12.2018;115410;115420;115350;115380
03.12.2018;115380;115420;115370;115420
03.12.2018;115420;115430;115360;115370
03.12.2018;115380;115440;115380;115400
03.12.2018;115410;115410;115380;115410
03.12.2018;115420;115440;115410;115430
03.12.2018;115420;115450;115420;115450
03.12.2018;115460;115460;115420;115450
03.12.2018;115450;115460;115430;115460
03.12.2018;115460;115460;115420;115440
03.12.2018;115430;115450;115420;115430
03.12.2018;115430;115460;115420;115430
03.12.2018;115440;115440;115410;115420
03.12.2018;115420;115430;115380;115390
03.12.2018;115400;115410;115340;115350
03.12.2018;115360;115400;115360;115380
03.12.2018;115390;115460;115380;115400
03.12.2018;115410;115430;115340;115340
03.12.2018;115350;115380;115280;115300
03.12.2018;115310;115440;115310;115420
03.12.2018;115420;115560;115420;115520
03.12.2018;115510;115570;115500;115510
03.12.2018;115520;115590;115520;115550
03.12.2018;115550;115620;115520;115550
03.12.2018;115540;115620;115510;115510
03.12.2018;115510;115570;115500;115530
03.12.2018;115520;115600;115480;115520
03.12.2018;115510;115590;115490;115500
03.12.2018;115510;115560;115460;115530
03.12.2018;115530;115640;115500;115610
03.12.2018;115600;115650;115590;115610
03.12.2018;115630;115670;115610;115670
03.12.2018;115660;115700;115620;115630
03.12.2018;115640;115640;115580;115620
03.12.2018;115620;115630;115580;115610
03.12.2018;115620;115630;115540;115600
03.12.2018;115600;115660;115590;115610
03.12.2018;115620;115630;115570;115580
03.12.2018;115580;115600;115440;115460
03.12.2018;115460;115470;115410;115460
03.12.2018;115460;115490;115420;115420
03.12.2018;115420;115440;115290;115310
03.12.2018;115320;115330;115250;115290
03.12.2018;115300;115330;115290;115310
03.12.2018;115310;115320;115270;115280
03.12.2018;115290;115300;115270;115300
03.12.2018;115300;115300;115230;115270
03.12.2018;115270;115290;114960;114970
03.12.2018;114960;115030;114910;114970
03.12.2018;114980;115090;114970;115060
03.12.2018;115050;115180;115020;115150
03.12.2018;115150;115170;115110;115160
03.12.2018;115160;115230;115150;115210
03.12.2018;115220;115280;115180;115210
03.12.2018;115200;115240;115170;115230
03.12.2018;115240;115280;115230;115240
03.12.2018;115240;115380;115240;115340
03.12.2018;115340;115360;115220;115230
03.12.2018;115230;115280;115230;115280
03.12.2018;115270;115300;115210;115260
03.12.2018;115260;115270;115170;115190
03.12.2018;115200;115210;115110;115130
03.12.2018;115130;115210;115120;115180
03.12.2018;115160;115220;115150;115220
03.12.2018;115190;115210;115170;115210
03.12.2018;115200;115260;115190;115230
03.12.2018;115250;115270;115190;115200
03.12.2018;115200;115210;115060;115090
03.12.2018;115080;115220;115080;115220
03.12.2018;115210;115240;115170;115240
03.12.2018;115240;115240;115180;115190
